Event ID,Database,ID,Date/Time,Nearest town,State,Latitude,Longitude,Comments,,,,,,,
62062,Rain,6330,26/09/2017 0:00,MANYPEAKS,WA,-34.9006,118.2022,NULL,,,,,,,
62062,Rain,6331,26/09/2017 0:00,METTLER,WA,-34.5897,118.5225,NULL,,,,,,,
62062,Rain,6332,26/09/2017 0:00,PORONGURUP NATIONAL PARK,WA,-34.6522,117.8964,NULL,,,,,,,
62062,Rain,6333,26/09/2017 0:00,BORDEN,WA,-34.0733,118.2661,NULL,,,,,,,
62063,Rain,6334,14/10/2017 0:00,NEWMAN,WA,-23.3583,119.7303,NULL,,,,,,,
62063,Rain,6335,14/10/2017 0:00,YGNATERRING SPRING,WA,-31.3739,117.3072,NULL,,,,,,,
62063,Rain,6336,14/10/2017 0:00,SPRING VALLEY,WA,-28.7222,114.7642,NULL,,,,,,,
62064,Wind,8016,14/10/2017 6:46,NEWMAN,WA,-23.3583,119.7303,NULL,,,,,,,
62065,Wind,8017,15/10/2017 12:06,WYNDHAM AERODROME,WA,-15.5053,128.1519,NULL,,,,,,,
62066,Wind,8024,16/10/2017 3:20,DWELLINGUP,WA,-32.7111,116.0633,NULL,,,,,,,
62066,Wind,8020,16/10/2017 4:53,CAPE LEEUWIN,WA,-34.3767,115.1358,NULL,,,,,,,
62066,Wind,8022,16/10/2017 7:35,CAPE NATURALISTE,WA,-33.5314,115.0025,NULL,,,,,,,
62066,Wind,8023,16/10/2017 8:08,PERTH AIRPORT,WA,-31.9328,115.9697,NULL,,,,,,,
62066,Wind,8018,16/10/2017 8:10,OCEAN REEF,WA,-31.7539,115.7342,NULL,,,,,,,
62066,Wind,8021,16/10/2017 11:16,BUSSELTON JETTY,WA,-33.6439,115.3442,NULL,,,,,,,
62066,Wind,8019,16/10/2017 11:45,ROTTNEST ISLAND,WA,-32.0053,115.6144,NULL,,,,,,,
62067,Wind,8025,17/10/2017 9:11,CAPE LEEUWIN,WA,-34.3767,115.1358,NULL,,,,,,,
62068,Wind,8027,26/10/2017 2:56,WALPOLE,WA,-34.9781,116.7331,NULL,,,,,,,
62068,Wind,8026,26/10/2017 4:01,CAPE LEEUWIN,WA,-34.3767,115.1358,NULL,,,,,,,
62068,Wind,8028,26/10/2017 4:22,GNOWANGERUP,WA,-33.9322,117.9967,NULL,,,,,,,
62068,Wind,8029,26/10/2017 4:23,GNOWANGERUP,WA,-33.9322,117.9967,NULL,,,,,,,
62069,Wind,8030,27/10/2017 3:14,FORREST,WA,-30.8508,128.0997,NULL,,,,,,,
62070,Wind,8031,6/11/2017 8:52,PARABURDOO,WA,-23.1958,117.7039,NULL,,,,,,,
62071,Wind,8032,7/11/2017 8:20,MEEKATHARRA,WA,-26.5911,118.4967,NULL,,,,,,,
62072,Wind,8033,7/11/2017 8:14,WARBURTON COMMUNITY,WA,-26.1325,126.5708,NULL,,,,,,,
62072,Wind,8034,7/11/2017 12:25,NEWMAN,WA,-23.3583,119.7303,NULL,,,,,,,
62073,Wind,8035,10/11/2017 9:42,HALLS CREEK AERODROME,WA,-18.2308,127.6714,NULL,,,,,,,
62075,Wind,8036,17/11/2017 4:45,FITZROY CROSSING,WA,-18.1781,125.5914,NULL,,,,,,,
62076,Wind,8038,18/11/2017 5:58,KALGOORLIE-BOULDER CITY,WA,-30.7492,121.4656,NULL,,,,,,,
62076,Wind,8039,18/11/2017 7:34,NORSEMAN,WA,-32.2244,121.0756,NULL,,,,,,,
62076,Wind,8037,18/11/2017 9:11,FORREST,WA,-21.4153,118.9181,NULL,,,,,,,
62077,Wind,8040,24/11/2017 16:56,NEWMAN,WA,-23.3583,119.7303,NULL,,,,,,,
62078,Rain,6337,28/11/2017 0:00,CHRISTMAS ISLAND,WA,-10.4828,105.6228,NULL,,,,,,,
62079,Wind,8041,6/12/2017 12:16,GILES METEOROLOGICAL STATION,WA,-25.0306,128.3,NULL,,,,,,,
62080,Wind,8042,8/12/2017 23:24,BADGINGARA,WA,-30.4025,115.5656,NULL,,,,,,,
62081,Wind,8043,10/12/2017 12:33,WYNDHAM AERODROME,WA,-15.5053,128.1519,Seasonal thunderstorm activity in the Kimberley lead to a severe gust at Wyndham Aerodrome.,,,,,,,
62082,Wind,8044,12/12/2017 8:39,FORREST,WA,-30.8508,128.0997,NULL,,,,,,,
62083,Wind,8045,16/12/2017 9:23,PLUMRIDGE LAKES,WA,-29.4486,125.2694,A squall line formed along the convergence line of an active surface trough extending through the Interior and Goldfields. A severe wind gust was observed in the Goldfields at Tropicana Airport during the afternoon.,,,,,,,
62084,Wind,8048,17/12/2017 3:32,WALPOLE,WA,-34.9781,116.7331,NULL,,,,,,,
62084,Wind,8047,17/12/2017 6:28,CAPE NATURALISTE,WA,-33.5314,115.0025,NULL,,,,,,,
62084,Wind,8049,17/12/2017 6:28,RAVENSTHORPE,WA,-33.5828,120.0492,NULL,,,,,,,
62084,Wind,8050,17/12/2017 6:29,RAVENSTHORPE,WA,-33.5828,120.0492,NULL,,,,,,,
62084,Wind,8046,17/12/2017 9:54,CAPE LEEUWIN,WA,-34.3767,115.1358,NULL,,,,,,,
62084,Rain,6338,18/12/2017 0:00,ROSA BROOK,WA,-34.0661,115.4256,NULL,,,,,,,
62084,Wind,8051,18/12/2017 6:29,ESPERANCE AERODROME,WA,-33.6828,121.8242,NULL,,,,,,,
62084,Wind,8052,18/12/2017 6:42,MOUNT HOWICK,WA,-33.7525,122.7558,NULL,,,,,,,
62084,Wind,8053,18/12/2017 6:43,MOUNT HOWICK,WA,-33.7525,122.7558,NULL,,,,,,,
62085,Wind,8055,24/12/2017 4:38,DERBY AIRPORT,WA,-17.3719,123.6583,NULL,,,,,,,
62085,Wind,8054,24/12/2017 12:02,ADELE ISLAND,WA,-15.5225,123.1561,NULL,,,,,,,
62085,Rain,6339,26/12/2017 0:00,TRUSCOTT AIR BASE,WA,-14.0861,126.3783,NULL,,,,,,,
62085,Rain,6340,26/12/2017 0:00,TROUGHTON ISLAND,WA,-13.7525,126.1856,NULL,,,,,,,
62085,Rain,6341,26/12/2017 0:00,KALUMBURU,WA,-14.2947,126.6419,NULL,,,,,,,
62085,Wind,8056,26/12/2017 12:28,BROWSE ISLAND,WA,-14.1086,123.5497,NULL,,,,,,,
62085,Wind,8058,27/12/2017 9:44,BROOME AIRPORT,WA,-17.9508,122.2336,NULL,,,,,,,
62085,Wind,8057,27/12/2017 9:59,BROOME,WA,-17.9636,122.2303,NULL,,,,,,,
62085,Wind,8059,27/12/2017 10:24,ROEBUCK,WA,-17.9886,122.6144,NULL,,,,,,,
62085,Rain,6342,28/12/2017 0:00,KILTO,WA,-17.6928,122.7117,NULL,,,,,,,
62085,Rain,6343,28/12/2017 0:00,ROEBUCK,WA,-17.9886,122.6144,NULL,,,,,,,
62085,Rain,6344,28/12/2017 0:00,DERBY AIRPORT,WA,-17.3719,123.6583,NULL,,,,,,,
62085,Rain,6345,28/12/2017 0:00,CYGNET BAY,WA,-16.5775,122.9825,NULL,,,,,,,
62085,Rain,6346,28/12/2017 0:00,WILLARE BRIDGE,WA,-17.7317,123.6483,NULL,,,,,,,
62085,Rain,6347,28/12/2017 0:00,CURTIN AIRPORT,WA,-17.5792,123.8211,NULL,,,,,,,
62085,Rain,6348,28/12/2017 0:00,DAMPIER DOWNS,WA,-18.5178,123.4522,NULL,,,,,,,
62085,Rain,6349,28/12/2017 0:00,UDIALLA,WA,-17.9464,123.7383,NULL,,,,,,,
62085,Rain,6350,28/12/2017 0:00,BROOME AIRPORT,WA,-17.9508,122.2336,NULL,,,,,,,
62085,Rain,6351,28/12/2017 0:00,ANNA PLAINS,WA,-19.2539,121.4864,NULL,,,,,,,
62085,Rain,6352,28/12/2017 0:00,INDEE,WA,-20.7872,118.5961,NULL,,,,,,,
62085,Rain,6353,29/12/2017 0:00,BIDYADANGA COMMUNITY,WA,-18.685,121.7808,NULL,,,,,,,
62085,Rain,6354,29/12/2017 0:00,CYGNET BAY,WA,-16.5775,122.9825,NULL,,,,,,,
62085,Rain,6355,29/12/2017 0:00,TELFER,WA,-21.7072,122.2278,NULL,,,,,,,
62085,Rain,6356,29/12/2017 0:00,YAKABINDIE,WA,-27.5756,120.5297,NULL,,,,,,,
62086,Wind,8060,31/12/2017 6:23,PARABURDOO,WA,-23.1958,117.7039,NULL,,,,,,,
62087,Wind,8062,7/01/2018 12:37,CURTIN AIRPORT,WA,-17.5792,123.8211,NULL,,,,,,,
62087,Wind,8061,7/01/2018 13:23,DERBY AIRPORT,WA,-17.3719,123.6583,NULL,,,,,,,
62087,Wind,8063,7/01/2018 15:48,BROOME,WA,-17.9636,122.2303,NULL,,,,,,,
62087,Wind,8064,7/01/2018 21:29,ROWLEY SHOALS MARINE PARK,WA,-17.5961,118.9417,NULL,,,,,,,
62088,Rain,6357,8/01/2018 0:00,DUNHAM HILL,WA,-16.3708,128.2203,NULL,,,,,,,
62088,Rain,6358,8/01/2018 0:00,LIAMMA SPRING,WA,-16.3814,128.12,NULL,,,,,,,
62088,Rain,6359,9/01/2018 0:00,LIAMMA SPRING,WA,-16.3814,128.12,NULL,,,,,,,
62088,Rain,6360,9/01/2018 0:00,DRYSDALE RIVER,WA,-15.7083,126.3772,NULL,,,,,,,
62088,Rain,6361,9/01/2018 0:00,MOUNT BARNETT,WA,-16.7464,125.9397,NULL,,,,,,,
62089,Wind,8065,11/01/2018 11:31,ROEBOURNE SHIRE,WA,-20.7306,116.8572,NULL,,,,,,,
62090,Wind,8067,12/01/2018 7:07,MANDORA,WA,-19.7417,120.8447,NULL,,,,,,,
62090,Wind,8066,12/01/2018 11:18,BEDOUT ISLAND,WA,-19.5878,119.0986,NULL,,,,,,,
62090,Wind,8068,12/01/2018 20:21,BEDOUT ISLAND,WA,-19.5878,119.0986,NULL,,,,,,,
62090,Rain,6382,13/01/2018 0:00,MULYIE,WA,-20.4586,119.5194,NULL,,,,,,,
62090,Rain,6383,13/01/2018 0:00,YARRIE,WA,-20.6744,120.2061,NULL,,,,,,,
62090,Rain,6384,13/01/2018 0:00,TUMBINNA POOL,WA,-21.2278,120.4933,NULL,,,,,,,
62090,Rain,6385,13/01/2018 0:00,WARRAWAGINE,WA,-20.8506,120.6947,NULL,,,,,,,
62090,Rain,6386,13/01/2018 0:00,NORTH POLE,WA,-21.0981,119.3731,NULL,,,,,,,
62090,Rain,6377,14/01/2018 0:00,BILANOO HILL,WA,-21.2983,116.1433,NULL,,,,,,,
62090,Rain,6378,14/01/2018 0:00,MOUNT AUGUSTUS,WA,-24.3069,116.9097,NULL,,,,,,,
62090,Rain,6379,14/01/2018 0:00,WITTENOOM,WA,-22.2439,118.3347,NULL,,,,,,,
62090,Rain,6380,14/01/2018 0:00,COBRA,WA,-24.2006,116.4725,NULL,,,,,,,
62090,Rain,6381,14/01/2018 0:00,GREGORY GORGE,WA,-21.5556,116.9164,NULL,,,,,,,
62090,Rain,6372,15/01/2018 0:00,MURGOO,WA,-27.3625,116.4269,NULL,,,,,,,
62090,Rain,6373,15/01/2018 0:00,MOUNT NARRYER,WA,-26.5828,115.9247,NULL,,,,,,,
62090,Rain,6374,15/01/2018 0:00,DALGETY DOWNS,WA,-25.2811,116.2056,NULL,,,,,,,
62090,Rain,6375,15/01/2018 0:00,YUIN,WA,-27.9797,116.0353,NULL,,,,,,,
62090,Rain,6376,15/01/2018 0:00,KARARA,WA,-29.2383,116.7119,NULL,,,,,,,
62090,Rain,6367,16/01/2018 0:00,MARRADONG,WA,-32.8631,116.4508,NULL,,,,,,,
62090,Rain,6368,16/01/2018 0:00,SADDLEBACK HILL,WA,-33.8478,122.4361,NULL,,,,,,,
62090,Rain,6369,16/01/2018 0:00,DWELLINGUP,WA,-32.7111,116.0633,NULL,,,,,,,
62090,Rain,6370,16/01/2018 0:00,HUNTLY,WA,-32.5894,116.0625,NULL,,,,,,,
62090,Rain,6371,16/01/2018 0:00,ROTTNEST ISLAND,WA,-32.0053,115.6144,NULL,,,,,,,
62090,Rain,6362,17/01/2018 0:00,NAPIER DOWNS,WA,-17.3314,124.8175,NULL,,,,,,,
62090,Rain,6363,17/01/2018 0:00,HILLSIDE,WA,-21.7214,119.3986,NULL,,,,,,,
62090,Rain,6364,17/01/2018 0:00,KIMBERLEY DOWNS,WA,-17.3919,124.3569,NULL,,,,,,,
62090,Rain,6365,17/01/2018 0:00,WINDJANA GORGE,WA,-17.4078,124.9594,NULL,,,,,,,
62090,Rain,6366,17/01/2018 0:00,MARBLE BAR,WA,-21.1864,119.7114,NULL,,,,,,,
62091,Wind,8070,16/01/2018 7:20,EJANDING,WA,-31.0147,117.1103,NULL,,,,,,,
62091,Wind,8069,16/01/2018 8:15,CUNDERDIN AERODROME,WA,-31.6228,117.2164,NULL,,,,,,,
62092,Wind,8071,15/01/2018 16:41,GOOSEBERRY HILL,WA,-31.9544,116.0492,NULL,,,,,,,
62093,Wind,8072,18/01/2018 9:16,CHRISTMAS CREEK,WA,-22.4922,121.1931,NULL,,,,,,,
62094,Wind,8074,19/01/2018 23:55,BEDOUT ISLAND,WA,-19.5878,119.0986,NULL,,,,,,,
62094,Wind,8073,20/01/2018 10:33,PARABURDOO,WA,-23.1958,117.7039,NULL,,,,,,,
62095,Wind,8075,20/01/2018 20:47,BEDOUT ISLAND,WA,-19.5878,119.0986,NULL,,,,,,,
62096,Wind,8076,22/01/2018 11:48,BROOME,WA,-17.9636,122.2303,NULL,,,,,,,
62097,Wind,8077,23/01/2018 8:34,NORSEMAN,WA,-32.2244,121.0756,NULL,,,,,,,
62097,Wind,8078,23/01/2018 15:53,MEEKATHARRA,WA,-26.5911,118.4967,NULL,,,,,,,
62098,Wind,8080,26/01/2018 0:15,ADELE ISLAND,WA,-15.5225,123.1561,NULL,,,,,,,
62098,Wind,8079,26/01/2018 12:19,DERBY AIRPORT,WA,-17.3719,123.6583,NULL,,,,,,,
62098,Rain,6387,27/01/2018 0:00,DUNHAM HILL,WA,-16.3708,128.2203,NULL,,,,,,,
62098,Rain,6388,27/01/2018 0:00,KILTO,WA,-17.6928,122.7117,NULL,,,,,,,
62098,Rain,6389,27/01/2018 0:00,MUD SPRING,WA,-16.7042,128.9258,NULL,,,,,,,
62098,Rain,6390,27/01/2018 0:00,ROEBUCK,WA,-17.9886,122.6144,NULL,,,,,,,
62098,Rain,6391,27/01/2018 0:00,BROOME AIRPORT,WA,-17.9508,122.2336,NULL,,,,,,,
62098,Rain,6392,27/01/2018 0:00,KIMBERLEY DOWNS,WA,-17.3919,124.3569,NULL,,,,,,,
62098,Rain,6393,27/01/2018 0:00,LAKE ARGYLE,WA,-16.1889,128.9078,NULL,,,,,,,
62098,Rain,6394,27/01/2018 0:00,ORD RIVER,WA,-15.2019,128.2003,NULL,,,,,,,
62099,Wind,8082,27/01/2018 8:36,CHRISTMAS CREEK,WA,-18.8758,125.9206,NULL,,,,,,,
62099,Wind,8081,27/01/2018 9:39,LEONORA,WA,-28.8853,121.3311,NULL,,,,,,,
62100,Wind,8083,28/01/2018 7:39,CHRISTMAS CREEK,WA,-18.8758,125.9206,NULL,,,,,,,
62100,Wind,8084,28/01/2018 8:45,COONDEWANNA HILL,WA,-23.1136,118.7808,NULL,,,,,,,
62101,Wind,8085,6/02/2018 5:41,HOLT ROCK,WA,-32.6775,119.4158,NULL,,,,,,,
62101,Wind,8086,6/02/2018 7:09,MOORINE ROCK,WA,-31.3133,119.1272,NULL,,,,,,,
62102,Wind,8087,9/02/2018 4:55,CASCADE,WA,-33.4678,121.075,NULL,,,,,,,
62103,Wind,8089,14/02/2018 18:55,ADELE ISLAND,WA,-15.5225,123.1561,NULL,,,,,,,
62103,Wind,8090,15/02/2018 12:19,ROEBOURNE,WA,-20.7711,117.1453,NULL,,,,,,,
62103,Wind,8088,15/02/2018 12:44,KARRATHA,WA,-20.7306,116.8447,NULL,,,,,,,
62104,Wind,8092,16/02/2018 6:01,BROOME,WA,-17.9636,122.2303,A squall thunderstorm cause a severe wind gust at Onslow.,,,,,,,
62104,Wind,8091,16/02/2018 8:50,ONSLOW,WA,-21.6881,115.1353,A squall thunderstorm cause a severe wind gust at Onslow.,,,,,,,
62105,Rain,6395,19/02/2018 0:00,CASCADE,WA,-33.4678,121.075,NULL,,,,,,,
62105,Rain,6396,19/02/2018 0:00,PLEASANT VALLEY,WA,-33.7103,121.5617,NULL,,,,,,,
62105,Rain,6397,19/02/2018 0:00,ESPERANCE DOWNS RESEARCH STATION,WA,-33.605,121.7833,NULL,,,,,,,
62105,Rain,6398,19/02/2018 0:00,MUNGLINUP,WA,-33.7078,120.8647,NULL,,,,,,,
62105,Rain,6399,19/02/2018 0:00,GRASS PATCH,WA,-33.2286,121.7167,NULL,,,,,,,
62105,Rain,6400,19/02/2018 0:00,NORTH CASCADE,WA,-33.1653,120.8844,NULL,,,,,,,
62105,Rain,6401,19/02/2018 0:00,CASCADES BROOK,WA,-33.8911,116.115,NULL,,,,,,,
62105,Rain,6402,19/02/2018 0:00,CREDO,WA,-30.4644,120.8281,NULL,,,,,,,
62105,Rain,6403,19/02/2018 0:00,ESPERANCE AERODROME,WA,-33.6828,121.8242,NULL,,,,,,,
62106,Wind,8093,26/02/2018 6:44,MOUNT BURDETT,WA,-33.4572,122.1428,Thunderstorms formed on a surface trough moving eastwards ahead of an approaching weak cold front. A 58kt gust was recorded from a storm at Mt Burdett AWS.,,,,,,,
62107,Rain,6404,28/02/2018 0:00,ROEBUCK,WA,-17.9886,122.6144,NULL,,,,,,,
62107,Rain,6405,28/02/2018 0:00,DEBESA,WA,-17.7975,124.0769,NULL,,,,,,,
62107,Rain,6406,28/02/2018 0:00,DOONGAN,WA,-15.3797,126.3108,NULL,,,,,,,
62107,Rain,6407,28/02/2018 0:00,DRYSDALE RIVER,WA,-15.7083,126.3772,NULL,,,,,,,
62107,Rain,6408,28/02/2018 0:00,BROOME AIRPORT,WA,-17.9508,122.2336,NULL,,,,,,,
62108,Wind,8094,28/02/2018 5:24,FORTESCUE,WA,-21.5581,116.5547,NULL,,,,,,,
62109,Wind,8096,4/03/2018 7:20,CHAPMAN VALLEY,WA,-28.4997,114.7894,NULL,,,,,,,
62109,Wind,8095,4/03/2018 9:13,MORAWA,WA,-29.2117,116.0106,NULL,,,,,,,
62110,Wind,8097,19/03/2018 5:13,ADELE ISLAND,WA,-15.5225,123.1561,NULL,,,,,,,
62111,Wind,8099,30/03/2018 9:17,MERREDIN,WA,-31.4828,118.2856,NULL,,,,,,,
62111,Wind,8098,30/03/2018 9:18,MERREDIN,WA,-31.4828,118.2856,NULL,,,,,,,
62112,Wind,8100,22/04/2018 7:33,SHACKLETON,WA,-31.9317,117.8339,NULL,,,,,,,
62113,Wind,8101,5/05/2018 21:19,CAPE LEEUWIN,WA,-34.3767,115.1358,NULL,,,,,,,
62113,Wind,8103,5/05/2018 23:43,WALPOLE,WA,-34.9781,116.7331,NULL,,,,,,,
62113,Wind,8102,6/05/2018 0:30,CAPE NATURALISTE,WA,-33.5314,115.0025,NULL,,,,,,,
62113,Wind,8105,6/05/2018 2:31,ONGERUP,WA,-33.8358,117.0919,NULL,,,,,,,
62113,Wind,8109,6/05/2018 2:39,NYABING,WA,-33.5408,118.1472,NULL,,,,,,,
62113,Wind,8106,6/05/2018 2:55,GNOWANGERUP,WA,-33.9322,117.9967,NULL,,,,,,,
62113,Wind,8104,6/05/2018 3:02,WEST RIVER,WA,-33.7867,119.9561,NULL,,,,,,,
62113,Wind,8107,6/05/2018 5:06,RAVENSTHORPE,WA,-33.5828,120.0492,NULL,,,,,,,
62113,Wind,8108,6/05/2018 5:07,RAVENSTHORPE,WA,-33.5828,120.0492,NULL,,,,,,,
62114,Wind,8112,24/05/2018 8:37,NORTH ISLAND,WA,-28.3017,113.5964,NULL,,,,,,,
62114,Wind,8110,24/05/2018 8:51,CAPE NATURALISTE,WA,-33.5314,115.0025,NULL,,,,,,,
62114,Wind,8113,24/05/2018 9:00,BUSSELTON JETTY,WA,-33.6439,115.3442,NULL,,,,,,,
62114,Wind,8114,24/05/2018 9:47,CAPE LEEUWIN,WA,-34.3767,115.1358,NULL,,,,,,,
62114,Wind,8111,24/05/2018 13:35,BADGINGARRA RESEARCH STATION,WA,-30.3319,115.5475,NULL,,,,,,,
62114,Wind,8117,24/05/2018 15:33,DARDANUP,WA,-33.4003,115.7539,NULL,,,,,,,
62114,Wind,8118,24/05/2018 15:38,NYABING,WA,-33.5408,118.1472,NULL,,,,,,,
62114,Wind,8115,24/05/2018 15:42,LAKE GRACE,WA,-33.1003,118.4608,NULL,,,,,,,
62114,Wind,8119,24/05/2018 15:51,NYABING,WA,-33.5408,118.1472,NULL,,,,,,,
62114,Wind,8116,24/05/2018 15:55,GNOWANGERUP,WA,-33.9322,117.9967,NULL,,,,,,,
62114,Wind,8129,24/05/2018 16:00,GNOWANGERUP,WA,-33.9322,117.9967,NULL,,,,,,,
62114,Wind,8130,24/05/2018 16:01,GNOWANGERUP,WA,-33.9322,117.9967,NULL,,,,,,,
62114,Wind,8123,24/05/2018 17:47,ALBANY AERODROME,WA,-34.9442,117.8072,NULL,,,,,,,
62114,Wind,8131,24/05/2018 18:21,RAVENSTHORPE,WA,-33.5828,120.0492,NULL,,,,,,,
62114,Wind,8132,24/05/2018 18:22,RAVENSTHORPE,WA,-33.5828,120.0492,NULL,,,,,,,
62114,Wind,8128,24/05/2018 20:39,WEST RIVER,WA,-33.7867,119.9561,NULL,,,,,,,
62114,Wind,8126,25/05/2018 4:52,ESPERANCE AERODROME,WA,-33.6828,121.8242,NULL,,,,,,,
62114,Wind,8120,25/05/2018 8:00,CAPE LEEUWIN,WA,-34.3767,115.1358,NULL,,,,,,,
62114,Wind,8125,25/05/2018 8:45,CAPE NATURALISTE,WA,-33.5314,115.0025,NULL,,,,,,,
62114,Wind,8121,25/05/2018 9:01,BUSSELTON JETTY,WA,-33.6439,115.3442,NULL,,,,,,,
62114,Wind,8122,25/05/2018 9:13,OCEAN REEF,WA,-31.7539,115.7342,NULL,,,,,,,
62114,Wind,8124,25/05/2018 9:46,ROTTNEST ISLAND,WA,-32.0053,115.6144,NULL,,,,,,,
62114,Wind,8127,25/05/2018 10:32,DARDANUP,WA,-33.4003,115.7539,NULL,,,,,,,
62115,Wind,8133,30/05/2018 23:33,CAPE LEEUWIN,WA,-34.3767,115.1358,NULL,,,,,,,
62116,Wind,8136,4/06/2018 21:46,BUSSELTON JETTY,WA,-33.6439,115.3442,NULL,,,,,,,
62116,Wind,8135,4/06/2018 22:02,CAPE NATURALISTE,WA,-33.5314,115.0025,NULL,,,,,,,
62116,Wind,8134,4/06/2018 22:27,ROTTNEST ISLAND,WA,-32.0053,115.6144,NULL,,,,,,,
62116,Wind,8138,4/06/2018 22:58,BUSSELTON AIRFIELD,WA,-33.6761,115.3342,NULL,,,,,,,
62116,Wind,8137,4/06/2018 23:09,ALBANY AERODROME,WA,-34.9442,117.8072,NULL,,,,,,,
62117,Rain,6409,5/07/2018 0:00,DENHAM,WA,-25.9267,113.5342,NULL,,,,,,,
62117,Rain,6410,5/07/2018 0:00,SHARK BAY,WA,-25.4744,113.4878,NULL,,,,,,,
62117,Rain,6411,5/07/2018 0:00,STEEP POINT,WA,-26.1431,113.1589,NULL,,,,,,,
62117,Rain,6412,6/07/2018 0:00,MOUNT AUGUSTUS,WA,-24.3069,116.9097,NULL,,,,,,,
62117,Rain,6413,6/07/2018 0:00,ONSLOW,WA,-21.6881,115.1353,NULL,,,,,,,
62117,Rain,6414,6/07/2018 0:00,RED HILL,WA,-26.3533,123.1878,NULL,,,,,,,
62117,Rain,6415,6/07/2018 0:00,MOUNT STUART,WA,-22.4553,116.0528,NULL,,,,,,,
62117,Rain,6416,6/07/2018 0:00,KARRATHA,WA,-20.7306,116.8447,NULL,,,,,,,
62117,Rain,6417,7/07/2018 0:00,CARRABA CREEK,WA,-20.8819,118.8047,NULL,,,,,,,
62117,Rain,6418,7/07/2018 0:00,NORTH POLE,WA,-21.0981,119.3731,NULL,,,,,,,
62117,Rain,6419,7/07/2018 0:00,WITTENOOM,WA,-27.24,116.8139,NULL,,,,,,,
62117,Rain,6420,7/07/2018 0:00,PINCUNAH HILL,WA,-21.2097,118.8808,NULL,,,,,,,
62117,Rain,6421,7/07/2018 0:00,ABYDOS,WA,-21.4106,118.9289,NULL,,,,,,,
62118,Wind,8139,9/06/2018 6:35,CAPE LEEUWIN,WA,-34.3767,115.1358,NULL,,,,,,,
62118,Rain,6422,10/06/2018 0:00,JARRAHDALE,WA,-34.8917,117.9131,NULL,,,,,,,
62118,Rain,6423,10/06/2018 0:00,LOGUE BROOK,WA,-32.9831,115.9175,NULL,,,,,,,
62118,Rain,6424,10/06/2018 0:00,DONNYBROOK,WA,-33.5767,115.8214,NULL,,,,,,,
62118,Rain,6425,10/06/2018 0:00,GLENEAGLE,WA,-32.2881,116.1919,NULL,,,,,,,
62118,Rain,6426,10/06/2018 0:00,DWELLINGUP,WA,-32.7111,116.0633,NULL,,,,,,,
62118,Wind,8143,10/06/2018 0:41,BUSSELTON JETTY,WA,-33.6439,115.3442,NULL,,,,,,,
62118,Wind,8140,10/06/2018 2:16,CAPE LEEUWIN,WA,-34.3767,115.1358,NULL,,,,,,,
62118,Wind,8141,10/06/2018 3:09,CAPE NATURALISTE,WA,-33.5314,115.0025,NULL,,,,,,,
62118,Wind,8142,10/06/2018 3:09,GARDEN ISLAND,WA,-32.2042,115.675,NULL,,,,,,,
62119,Wind,8144,17/06/2018 13:22,CAPE NATURALISTE,WA,-33.5314,115.0025,NULL,,,,,,,
62120,Rain,6427,27/06/2018 0:00,BUNBURY,WA,-33.3403,115.6419,NULL,,,,,,,
62120,Rain,6428,27/06/2018 0:00,WAROONA,WA,-32.8289,115.8808,NULL,,,,,,,
62121,Wind,8146,1/07/2018 18:40,CAPE NATURALISTE,WA,-33.5314,115.0025,"Cape Leeuwin recorded a wind gust of 70 knots (130 km/h) at 0503 AWST. West River (DPIRD) 57 knots (106 km/h) at 1148 AWST, Cape Naturaliste 51 knots (94 km/h) at 0240 AWST.",,,,,,,
62121,Wind,8145,1/07/2018 21:03,CAPE LEEUWIN,WA,-34.3767,115.1358,"Cape Leeuwin recorded a wind gust of 70 knots (130 km/h) at 0503 AWST. West River (DPIRD) 57 knots (106 km/h) at 1148 AWST, Cape Naturaliste 51 knots (94 km/h) at 0240 AWST.",,,,,,,
62121,Rain,6429,2/07/2018 0:00,MARGARET RIVER,WA,-33.9689,114.9847,NULL,,,,,,,
62121,Rain,6430,2/07/2018 0:00,WARNER GLEN,WA,-34.1272,115.2108,NULL,,,,,,,
62121,Wind,8148,2/07/2018 3:48,WEST RIVER,WA,-33.7867,119.9561,"Cape Leeuwin recorded a wind gust of 70 knots (130 km/h) at 0503 AWST. West River (DPIRD) 57 knots (106 km/h) at 1148 AWST, Cape Naturaliste 51 knots (94 km/h) at 0240 AWST.",,,,,,,
62121,Wind,8147,2/07/2018 5:33,HOPETOUN,WA,-33.9492,120.1242,"Cape Leeuwin recorded a wind gust of 70 knots (130 km/h) at 0503 AWST. West River (DPIRD) 57 knots (106 km/h) at 1148 AWST, Cape Naturaliste 51 knots (94 km/h) at 0240 AWST.",,,,,,,
62121,Wind,8149,2/07/2018 17:04,CAPE LEEUWIN,WA,-34.3767,115.1358,NULL,,,,,,,
62121,Rain,6431,3/07/2018 0:00,JURIEN BAY,WA,-30.2656,115.0261,NULL,,,,,,,
62121,Rain,6432,3/07/2018 0:00,BADGINGARRA RESEARCH STATION,WA,-30.3319,115.5475,NULL,,,,,,,
62121,Rain,6433,3/07/2018 0:00,HILL RIVER SPRING,WA,-30.2719,115.3717,NULL,,,,,,,
62121,Rain,6434,3/07/2018 0:00,WARRADARGE,WA,-30.0572,115.33,NULL,,,,,,,
